x,y
3.310000,5.881741
3.320000,5.545555
3.330000,5.244697
3.340000,4.973826
3.350000,4.728624
3.360000,4.505566
3.370000,4.301741
3.380000,4.114730
3.390000,3.942501
3.400000,3.783337
3.410000,3.635779
3.420000,3.498574
3.430000,3.370645
3.440000,3.251059
3.450000,3.139005
3.460000,3.033771
3.470000,2.934735
3.480000,2.841346
3.490000,2.753117
3.500000,2.669616
3.510000,2.590459
3.520000,2.515298
3.530000,2.443826
3.540000,2.375765
3.550000,2.310862
3.560000,2.248891
3.570000,2.189646
3.580000,2.132941
3.590000,2.078603
3.600000,2.026479
3.610000,1.976426
3.620000,1.928312
3.630000,1.882020
3.640000,1.837437
3.650000,1.794464
3.660000,1.753005
3.670000,1.712975
3.680000,1.674294
3.690000,1.636886
3.700000,1.600684
3.710000,1.565622
3.720000,1.531641
3.730000,1.498685
3.740000,1.466703
3.750000,1.435645
3.760000,1.405467
3.770000,1.376125
3.780000,1.347580
3.790000,1.319793
3.800000,1.292731
3.810000,1.266360
3.820000,1.240648
3.830000,1.215566
3.840000,1.191087
3.850000,1.167184
3.860000,1.143832
3.870000,1.121009
3.880000,1.098692
3.890000,1.076860
3.900000,1.055493
3.910000,1.034572
3.920000,1.014080
3.930000,0.994000
3.940000,0.974314
3.950000,0.955009
3.960000,0.936069
3.970000,0.917480
3.980000,0.899229
3.990000,0.881303
4.000000,0.863691
4.010000,0.846381
4.020000,0.829360
4.030000,0.812620
4.040000,0.796150
4.050000,0.779940
4.060000,0.763981
4.070000,0.748264
4.080000,0.732780
4.090000,0.717522
4.100000,0.702481
4.110000,0.687650
4.120000,0.673021
4.130000,0.658588
4.140000,0.644344
4.150000,0.630283
4.160000,0.616397
4.170000,0.602682
4.180000,0.589131
4.190000,0.575738
4.200000,0.562499
4.210000,0.549409
4.220000,0.536461
4.230000,0.523651
4.240000,0.510975
4.250000,0.498428
4.260000,0.486005
4.270000,0.473702
4.280000,0.461516
4.290000,0.449441
4.300000,0.437474
4.310000,0.425612
4.320000,0.413850
4.330000,0.402185
4.340000,0.390614
4.350000,0.379133
4.360000,0.367738
4.370000,0.356427
4.380000,0.345196
4.390000,0.334043
4.400000,0.322964
4.410000,0.311956
4.420000,0.301017
4.430000,0.290143
4.440000,0.279332
4.450000,0.268581
4.460000,0.257888
4.470000,0.247250
4.480000,0.236665
4.490000,0.226129
4.500000,0.215641
4.510000,0.205198
4.520000,0.194798
4.530000,0.184439
4.540000,0.174117
4.550000,0.163831
4.560000,0.153580
4.570000,0.143359
4.580000,0.133168
4.590000,0.123004
4.600000,0.112865
4.610000,0.102748
4.620000,0.092653
4.630000,0.082576
4.640000,0.072516
4.650000,0.062471
4.660000,0.052438
4.670000,0.042415
4.680000,0.032402
4.690000,0.022393
4.700000,0.012386
4.710000,0.002408
4.720000,-0.007616
4.730000,-0.017613
4.740000,-0.027618
4.750000,-0.037629
4.760000,-0.047648
4.770000,-0.057675
4.780000,-0.067714
4.790000,-0.077767
4.800000,-0.087836
4.810000,-0.097922
4.820000,-0.108028
4.830000,-0.118157
4.840000,-0.128308
4.850000,-0.138486
4.860000,-0.148693
4.870000,-0.158929
4.880000,-0.169199
4.890000,-0.179502
4.900000,-0.189844
4.910000,-0.200224
4.920000,-0.210646
4.930000,-0.221112
4.940000,-0.231625
4.950000,-0.242186
4.960000,-0.252799
4.970000,-0.263465
4.980000,-0.274188
4.990000,-0.284970
5.000000,-0.295813
5.010000,-0.306721
5.020000,-0.317695
5.030000,-0.328740
5.040000,-0.339858
5.050000,-0.351051
5.060000,-0.362324
5.070000,-0.373678
5.080000,-0.385117
5.090000,-0.396645
5.100000,-0.408265
5.110000,-0.419980
5.120000,-0.431794
5.130000,-0.443710
5.140000,-0.455733
5.150000,-0.467865
5.160000,-0.480112
5.170000,-0.492477
5.180000,-0.504964
5.190000,-0.517578
5.200000,-0.530323
5.210000,-0.543205
5.220000,-0.556227
5.230000,-0.569394
5.240000,-0.582712
5.250000,-0.596187
5.260000,-0.609823
5.270000,-0.623627
5.280000,-0.637603
5.290000,-0.651759
5.300000,-0.666101
5.310000,-0.680635
5.320000,-0.695369
5.330000,-0.710309
5.340000,-0.725462
5.350000,-0.740837
5.360000,-0.756442
5.370000,-0.772284
5.380000,-0.788373
5.390000,-0.804718
5.400000,-0.821328
5.410000,-0.838213
5.420000,-0.855383
5.430000,-0.872850
5.440000,-0.890624
5.450000,-0.908718
5.460000,-0.927144
5.470000,-0.945915
5.480000,-0.965044
5.490000,-0.984546
5.500000,-1.004436
5.510000,-1.024729
5.520000,-1.045443
5.530000,-1.066594
5.540000,-1.088201
5.550000,-1.110284
5.560000,-1.132863
5.570000,-1.155959
5.580000,-1.179596
5.590000,-1.203796
5.600000,-1.228587
5.610000,-1.253994
5.620000,-1.280047
5.630000,-1.306775
5.640000,-1.334211
5.650000,-1.362389
5.660000,-1.391346
5.670000,-1.421119
5.680000,-1.451751
5.690000,-1.483286
5.700000,-1.515770
5.710000,-1.549255
5.720000,-1.583793
5.730000,-1.619443
5.740000,-1.656266
5.750000,-1.694330
5.760000,-1.733706
5.770000,-1.774471
5.780000,-1.816710
5.790000,-1.860511
5.800000,-1.905974
5.810000,-1.953203
5.820000,-2.002314
5.830000,-2.053432
5.840000,-2.106693
5.850000,-2.162247
5.860000,-2.220256
5.870000,-2.280900
5.880000,-2.344375
5.890000,-2.410897
5.900000,-2.480707
5.910000,-2.554068
5.920000,-2.631276
5.930000,-2.712656
5.940000,-2.798574
5.950000,-2.889440
5.960000,-2.985714
5.970000,-3.087914
5.980000,-3.196626
5.990000,-3.312519
6.000000,-3.436353
6.010000,-3.569001
6.020000,-3.711468
6.030000,-3.864918
6.040000,-4.030707
6.050000,-4.210423
6.060000,-4.405938
6.070000,-4.619477
6.080000,-4.853700
6.090000,-5.111821
6.100000,-5.397754
6.110000,-5.716318
6.120000,-6.073511
6.130000,-6.476899
6.140000,-6.936163
6.150000,-7.463888
6.160000,-8.076748
6.170000,-8.797308
6.180000,-9.656883




















6.390000,9.326376
6.400000,8.521593
6.410000,7.843205
6.420000,7.263495
6.430000,6.762299
6.440000,6.324596
6.450000,5.938968
6.460000,5.596577
6.470000,5.290481
6.480000,5.015147
6.490000,4.766111
6.500000,4.539735
6.510000,4.333020
6.520000,4.143476
6.530000,3.969015
6.540000,3.807875
6.550000,3.658556
6.560000,3.519779
6.570000,3.390438
6.580000,3.269581
6.590000,3.156377
6.600000,3.050101
6.610000,2.950116
6.620000,2.855862
6.630000,2.766842
6.640000,2.682615
6.650000,2.602790
6.660000,2.527014
6.670000,2.454974
6.680000,2.386387
6.690000,2.320997
6.700000,2.258573
6.710000,2.198907
6.720000,2.141809
6.730000,2.087105
6.740000,2.034639
6.750000,1.984264
6.760000,1.935850
6.770000,1.889275
6.780000,1.844427
6.790000,1.801204
6.800000,1.759510
6.810000,1.719258
6.820000,1.680367
6.830000,1.642762
6.840000,1.606371
6.850000,1.571132
6.860000,1.536983
6.870000,1.503868
6.880000,1.471734
6.890000,1.440532
6.900000,1.410216
6.910000,1.380744
6.920000,1.352074
6.930000,1.324169
6.940000,1.296994
6.950000,1.270515
6.960000,1.244700
6.970000,1.219520
6.980000,1.194946
6.990000,1.170953
7.000000,1.147516
7.010000,1.124610
7.020000,1.102213
7.030000,1.080305
7.040000,1.058866
7.050000,1.037875
7.060000,1.017316
7.070000,0.997171
7.080000,0.977424
7.090000,0.958059
7.100000,0.939061
7.110000,0.920418
7.120000,0.902114
7.130000,0.884137
7.140000,0.866476
7.150000,0.849118
7.160000,0.832052
7.170000,0.815268
7.180000,0.798756
7.190000,0.782505
7.200000,0.766506
7.210000,0.750751
7.220000,0.735231
7.230000,0.719937
7.240000,0.704862
7.250000,0.689998
7.260000,0.675338
7.270000,0.660874
7.280000,0.646600
7.290000,0.632510
7.300000,0.618597
7.310000,0.604855
7.320000,0.591278
7.330000,0.577861
7.340000,0.564598
7.350000,0.551484
7.360000,0.538513
7.370000,0.525682
7.380000,0.512985
7.390000,0.500418
7.400000,0.487975
7.410000,0.475654
7.420000,0.463449
7.430000,0.451357
7.440000,0.439373
7.450000,0.427495
7.460000,0.415717
7.470000,0.404037
7.480000,0.392451
7.490000,0.380956
7.500000,0.369547
7.510000,0.358223
7.520000,0.346980
7.530000,0.335814
7.540000,0.324724
7.550000,0.313704
7.560000,0.302754
7.570000,0.291870
7.580000,0.281050
7.590000,0.270290
7.600000,0.259588
7.610000,0.248941
7.620000,0.238347
7.630000,0.227804
7.640000,0.217308
7.650000,0.206858
7.660000,0.196452
7.670000,0.186086
7.680000,0.175759
7.690000,0.165468
7.700000,0.155210
7.710000,0.144985
7.720000,0.134789
7.730000,0.124621
7.740000,0.114478
7.750000,0.104359
7.760000,0.094260
7.770000,0.084180
7.780000,0.074117
7.790000,0.064069
7.800000,0.054035
7.810000,0.044011
7.820000,0.033996
7.830000,0.023985
7.840000,0.013986
7.850000,0.003975
7.860000,-0.006017
7.870000,-0.016019
7.880000,-0.026025
7.890000,-0.036034
7.900000,-0.046051
7.910000,-0.056077
7.920000,-0.066115
7.930000,-0.076166
7.940000,-0.086231
7.950000,-0.096314
7.960000,-0.106418
7.970000,-0.116542
7.980000,-0.126690
7.990000,-0.136863
8.000000,-0.147065
8.010000,-0.157297
8.020000,-0.167561
8.030000,-0.177859
8.040000,-0.188194
8.050000,-0.198568
8.060000,-0.208984
8.070000,-0.219442
8.080000,-0.229948
8.090000,-0.240501
8.100000,-0.251105
8.110000,-0.261763
8.120000,-0.272476
8.130000,-0.283249
8.140000,-0.294082
8.150000,-0.304979
8.160000,-0.315943
8.170000,-0.326976
8.180000,-0.338082
8.190000,-0.349263
8.200000,-0.360523
8.210000,-0.371864
8.220000,-0.383290
8.230000,-0.394803
8.240000,-0.406408
8.250000,-0.418108
8.260000,-0.429906
8.270000,-0.441805
8.280000,-0.453811
8.290000,-0.465926
8.300000,-0.478154
8.310000,-0.490500
8.320000,-0.502967
8.330000,-0.515560
8.340000,-0.528285
8.350000,-0.541144
8.360000,-0.554143
8.370000,-0.567287
8.380000,-0.580581
8.390000,-0.594030
8.400000,-0.607640
8.410000,-0.621417
8.420000,-0.635365
8.430000,-0.649492
8.440000,-0.663804
8.450000,-0.678308
8.460000,-0.693009
8.470000,-0.707915
8.480000,-0.723034
8.490000,-0.738373
8.500000,-0.753941
8.510000,-0.769745
8.520000,-0.785794
8.530000,-0.802097
8.540000,-0.818664
8.550000,-0.835505
8.560000,-0.852629
8.570000,-0.870048
8.580000,-0.887773
8.590000,-0.905815
8.600000,-0.924187
8.610000,-0.942902
8.620000,-0.961973
8.630000,-0.981414
8.640000,-1.001241
8.650000,-1.021469
8.660000,-1.042115
8.670000,-1.063195
8.680000,-1.084729
8.690000,-1.106735
8.700000,-1.129233
8.710000,-1.152245
8.720000,-1.175794
8.730000,-1.199903
8.740000,-1.224598
8.750000,-1.249905
8.760000,-1.275853
8.770000,-1.302472
8.780000,-1.329793
8.790000,-1.357850
8.800000,-1.386680
8.810000,-1.416321
8.820000,-1.446813
8.830000,-1.478201
8.840000,-1.510531
8.850000,-1.543853
8.860000,-1.578219
8.870000,-1.613688
8.880000,-1.650320
8.890000,-1.688182
8.900000,-1.727344
8.910000,-1.767882
8.920000,-1.809880
8.930000,-1.853427
8.940000,-1.898618
8.950000,-1.945558
8.960000,-1.994361
8.970000,-2.045150
8.980000,-2.098061
8.990000,-2.153239
9.000000,-2.210845
9.010000,-2.271057
9.020000,-2.334067
9.030000,-2.400089
9.040000,-2.469358
9.050000,-2.542135
9.060000,-2.618709
9.070000,-2.699401
9.080000,-2.784570
9.090000,-2.874619
9.100000,-2.969998
9.110000,-3.071217
9.120000,-3.178850
9.130000,-3.293551
9.140000,-3.416065
9.150000,-3.547245
9.160000,-3.688075
9.170000,-3.839691
9.180000,-4.003415
9.190000,-4.180795
9.200000,-4.373655
9.210000,-4.584157
9.220000,-4.814887
9.230000,-5.068960
9.240000,-5.350168
9.250000,-5.663167
9.260000,-6.013747
9.270000,-6.409193
9.280000,-6.858802
9.290000,-7.374630
9.300000,-7.972600
9.310000,-8.674181
9.320000,-9.509040




















9.530000,9.468613
9.540000,8.640454
9.550000,7.944030
9.560000,7.350115
9.570000,6.837532
9.580000,6.390560
9.590000,5.997287
9.600000,5.648517
9.610000,5.337043
9.620000,5.057133
9.630000,4.804171
9.640000,4.574401
9.650000,4.364734
9.660000,4.172604
9.670000,3.995867
9.680000,3.832711
9.690000,3.681601
9.700000,3.541223
9.710000,3.410447
9.720000,3.288297
9.730000,3.173925
9.740000,3.066590
9.750000,2.965643
9.760000,2.870511
9.770000,2.780688
9.780000,2.695725
9.790000,2.615223
9.800000,2.538825
9.810000,2.466210
9.820000,2.397090
9.830000,2.331207
9.840000,2.268325
9.850000,2.208233
9.860000,2.150738
9.870000,2.095664
9.880000,2.042851
9.890000,1.992153
9.900000,1.943435
9.910000,1.896575
9.920000,1.851459
9.930000,1.807983
9.940000,1.766052
9.950000,1.725576
9.960000,1.686473
9.970000,1.648668
9.980000,1.612088
9.990000,1.576670
10.000000,1.542351
