x,y
5.070000,0.488674
5.080000,0.489267
5.090000,0.489859
5.100000,0.490450
5.110000,0.491040
5.120000,0.491629
5.130000,0.492216
5.140000,0.492802
5.150000,0.493387
5.160000,0.493971
5.170000,0.494554
5.180000,0.495136
5.190000,0.495716
5.200000,0.496296
5.210000,0.496874
5.220000,0.497451
5.230000,0.498027
5.240000,0.498602
5.250000,0.499176
5.260000,0.499749
5.270000,0.500321
5.280000,0.500892
5.290000,0.501461
5.300000,0.502030
5.310000,0.502597
5.320000,0.503164
5.330000,0.503729
5.340000,0.504293
5.350000,0.504856
5.360000,0.505419
5.370000,0.505980
5.380000,0.506540
5.390000,0.507099
5.400000,0.507657
5.410000,0.508214
5.420000,0.508770
5.430000,0.509324
5.440000,0.509878
5.450000,0.510431
5.460000,0.510983
5.470000,0.511534
5.480000,0.512084
5.490000,0.512633
5.500000,0.513180
5.510000,0.513727
5.520000,0.514273
5.530000,0.514818
5.540000,0.515362
5.550000,0.515905
5.560000,0.516447
5.570000,0.516987
5.580000,0.517527
5.590000,0.518066
5.600000,0.518604
5.610000,0.519142
5.620000,0.519678
5.630000,0.520213
5.640000,0.520747
5.650000,0.521280
5.660000,0.521813
5.670000,0.522344
5.680000,0.522874
5.690000,0.523404
5.700000,0.523933
5.710000,0.524460
5.720000,0.524987
5.730000,0.525513
5.740000,0.526038
5.750000,0.526562
5.760000,0.527085
5.770000,0.527607
5.780000,0.528128
5.790000,0.528649
5.800000,0.529168
5.810000,0.529687
5.820000,0.530204
5.830000,0.530721
5.840000,0.531237
5.850000,0.531752
5.860000,0.532266
5.870000,0.532779
5.880000,0.533292
5.890000,0.533803
5.900000,0.534314
5.910000,0.534824
5.920000,0.535333
5.930000,0.535841
5.940000,0.536348
5.950000,0.536854
5.960000,0.537360
5.970000,0.537864
5.980000,0.538368
5.990000,0.538871
6.000000,0.539373
6.010000,0.539875
6.020000,0.540375
6.030000,0.540875
6.040000,0.541374
6.050000,0.541872
6.060000,0.542369
6.070000,0.542865
6.080000,0.543361
6.090000,0.543855
6.100000,0.544349
6.110000,0.544842
6.120000,0.545335
6.130000,0.545826
6.140000,0.546317
6.150000,0.546807
6.160000,0.547296
6.170000,0.547784
6.180000,0.548271
6.190000,0.548758
6.200000,0.549244
6.210000,0.549729
6.220000,0.550214
6.230000,0.550697
6.240000,0.551180
6.250000,0.551662
6.260000,0.552143
6.270000,0.552624
6.280000,0.553104
6.290000,0.553582
6.300000,0.554061
6.310000,0.554538
6.320000,0.555015
6.330000,0.555491
6.340000,0.555966
6.350000,0.556440
6.360000,0.556914
6.370000,0.557387
6.380000,0.557859
6.390000,0.558331
6.400000,0.558801
6.410000,0.559271
6.420000,0.559741
6.430000,0.560209
6.440000,0.560677
6.450000,0.561144
6.460000,0.561610
6.470000,0.562076
6.480000,0.562541
6.490000,0.563005
6.500000,0.563469
6.510000,0.563931
6.520000,0.564393
6.530000,0.564855
6.540000,0.565315
6.550000,0.565775
6.560000,0.566235
6.570000,0.566693
6.580000,0.567151
6.590000,0.567608
6.600000,0.568065
6.610000,0.568520
6.620000,0.568975
6.630000,0.569430
6.640000,0.569884
6.650000,0.570337
6.660000,0.570789
6.670000,0.571241
6.680000,0.571692
6.690000,0.572142
6.700000,0.572591
6.710000,0.573040
6.720000,0.573489
6.730000,0.573936
6.740000,0.574383
6.750000,0.574830
6.760000,0.575275
6.770000,0.575720
6.780000,0.576165
6.790000,0.576608
6.800000,0.577051
6.810000,0.577494
6.820000,0.577935
6.830000,0.578376
6.840000,0.578817
6.850000,0.579257
6.860000,0.579696
6.870000,0.580134
6.880000,0.580572
6.890000,0.581009
6.900000,0.581446
6.910000,0.581882
6.920000,0.582317
6.930000,0.582752
6.940000,0.583186
6.950000,0.583619
6.960000,0.584052
6.970000,0.584484
6.980000,0.584916
6.990000,0.585347
7.000000,0.585777
7.010000,0.586207
7.020000,0.586636
7.030000,0.587065
7.040000,0.587493
7.050000,0.587920
7.060000,0.588347
7.070000,0.588773
7.080000,0.589198
7.090000,0.589623
7.100000,0.590047
7.110000,0.590471
7.120000,0.590894
7.130000,0.591317
7.140000,0.591739
7.150000,0.592160
7.160000,0.592581
7.170000,0.593001
7.180000,0.593420
7.190000,0.593839
7.200000,0.594258
7.210000,0.594675
7.220000,0.595093
7.230000,0.595509
7.240000,0.595925
7.250000,0.596341
7.260000,0.596756
7.270000,0.597170
7.280000,0.597584
7.290000,0.597997
7.300000,0.598410
7.310000,0.598822
7.320000,0.599233
7.330000,0.599644
7.340000,0.600055
7.350000,0.600465
7.360000,0.600874
7.370000,0.601283
7.380000,0.601691
7.390000,0.602098
7.400000,0.602506
7.410000,0.602912
7.420000,0.603318
7.430000,0.603723
7.440000,0.604128
7.450000,0.604533
7.460000,0.604936
7.470000,0.605340
7.480000,0.605742
7.490000,0.606145
7.500000,0.606546
7.510000,0.606947
7.520000,0.607348
7.530000,0.607748
7.540000,0.608148
7.550000,0.608546
7.560000,0.608945
7.570000,0.609343
7.580000,0.609740
7.590000,0.610137
7.600000,0.610533
7.610000,0.610929
7.620000,0.611325
7.630000,0.611719
7.640000,0.612114
7.650000,0.612507
7.660000,0.612901
7.670000,0.613293
7.680000,0.613686
7.690000,0.614077
7.700000,0.614469
7.710000,0.614859
7.720000,0.615249
7.730000,0.615639
7.740000,0.616028
7.750000,0.616417
7.760000,0.616805
7.770000,0.617193
7.780000,0.617580
7.790000,0.617967
7.800000,0.618353
7.810000,0.618739
7.820000,0.619124
7.830000,0.619508
7.840000,0.619893
7.850000,0.620276
7.860000,0.620660
7.870000,0.621042
7.880000,0.621425
7.890000,0.621806
7.900000,0.622188
7.910000,0.622569
7.920000,0.622949
7.930000,0.623329
7.940000,0.623708
7.950000,0.624087
7.960000,0.624465
7.970000,0.624843
7.980000,0.625221
7.990000,0.625598
8.000000,0.625974
8.010000,0.626350
8.020000,0.626726
8.030000,0.627101
8.040000,0.627476
8.050000,0.627850
8.060000,0.628224
8.070000,0.628597
8.080000,0.628970
8.090000,0.629342
8.100000,0.629714
8.110000,0.630085
8.120000,0.630456
8.130000,0.630827
8.140000,0.631197
8.150000,0.631566
8.160000,0.631936
8.170000,0.632304
8.180000,0.632672
8.190000,0.633040
8.200000,0.633408
8.210000,0.633774
8.220000,0.634141
8.230000,0.634507
8.240000,0.634872
8.250000,0.635238
8.260000,0.635602
8.270000,0.635966
8.280000,0.636330
8.290000,0.636694
8.300000,0.637056
8.310000,0.637419
8.320000,0.637781
8.330000,0.638143
8.340000,0.638504
8.350000,0.638864
8.360000,0.639225
8.370000,0.639585
8.380000,0.639944
8.390000,0.640303
8.400000,0.640662
8.410000,0.641020
8.420000,0.641378
8.430000,0.641735
8.440000,0.642092
8.450000,0.642448
8.460000,0.642804
8.470000,0.643160
8.480000,0.643515
8.490000,0.643870
8.500000,0.644224
8.510000,0.644578
8.520000,0.644932
8.530000,0.645285
8.540000,0.645637
8.550000,0.645990
8.560000,0.646342
8.570000,0.646693
8.580000,0.647044
8.590000,0.647395
8.600000,0.647745
8.610000,0.648095
8.620000,0.648444
8.630000,0.648793
8.640000,0.649142
8.650000,0.649490
8.660000,0.649838
8.670000,0.650185
8.680000,0.650532
8.690000,0.650879
8.700000,0.651225
8.710000,0.651571
8.720000,0.651916
8.730000,0.652261
8.740000,0.652606
8.750000,0.652950
8.760000,0.653294
8.770000,0.653638
8.780000,0.653981
8.790000,0.654323
8.800000,0.654666
8.810000,0.655007
8.820000,0.655349
8.830000,0.655690
8.840000,0.656031
8.850000,0.656371
8.860000,0.656711
8.870000,0.657051
8.880000,0.657390
8.890000,0.657729
8.900000,0.658067
8.910000,0.658405
8.920000,0.658743
8.930000,0.659080
8.940000,0.659417
8.950000,0.659753
8.960000,0.660090
8.970000,0.660425
8.980000,0.660761
8.990000,0.661096
9.000000,0.661431
9.010000,0.661765
9.020000,0.662099
9.030000,0.662432
9.040000,0.662765
9.050000,0.663098
9.060000,0.663431
9.070000,0.663763
9.080000,0.664095
9.090000,0.664426
9.100000,0.664757
9.110000,0.665087
9.120000,0.665418
9.130000,0.665748
9.140000,0.666077
9.150000,0.666406
9.160000,0.666735
9.170000,0.667064
9.180000,0.667392
9.190000,0.667719
9.200000,0.668047
9.210000,0.668374
9.220000,0.668701
9.230000,0.669027
9.240000,0.669353
9.250000,0.669678
9.260000,0.670004
9.270000,0.670329
9.280000,0.670653
9.290000,0.670977
9.300000,0.671301
9.310000,0.671625
9.320000,0.671948
9.330000,0.672271
9.340000,0.672593
9.350000,0.672915
9.360000,0.673237
9.370000,0.673559
9.380000,0.673880
9.390000,0.674200
9.400000,0.674521
9.410000,0.674841
9.420000,0.675161
9.430000,0.675480
9.440000,0.675799
9.450000,0.676118
9.460000,0.676436
9.470000,0.676754
9.480000,0.677072
9.490000,0.677389
9.500000,0.677706
9.510000,0.678023
9.520000,0.678339
9.530000,0.678656
9.540000,0.678971
9.550000,0.679287
9.560000,0.679602
9.570000,0.679916
9.580000,0.680231
9.590000,0.680545
9.600000,0.680859
9.610000,0.681172
9.620000,0.681485
9.630000,0.681798
9.640000,0.682110
9.650000,0.682422
9.660000,0.682734
9.670000,0.683046
9.680000,0.683357
9.690000,0.683668
9.700000,0.683978
9.710000,0.684288
9.720000,0.684598
9.730000,0.684908
9.740000,0.685217
9.750000,0.685526
9.760000,0.685834
9.770000,0.686143
9.780000,0.686451
9.790000,0.686758
9.800000,0.687066
9.810000,0.687373
9.820000,0.687679
9.830000,0.687986
9.840000,0.688292
9.850000,0.688598
9.860000,0.688903
9.870000,0.689208
9.880000,0.689513
9.890000,0.689818
9.900000,0.690122
9.910000,0.690426
9.920000,0.690729
9.930000,0.691033
9.940000,0.691336
9.950000,0.691638
9.960000,0.691941
9.970000,0.692243
9.980000,0.692545
9.990000,0.692846
10.000000,0.693147
