x,y
3.120000,-1.000233
3.130000,-1.000067
3.140000,-1.000001
3.150000,-1.000035
3.160000,-1.000169
3.170000,-1.000404
3.180000,-1.000738
3.190000,-1.001173
3.200000,-1.001708
3.210000,-1.002344
3.220000,-1.003082
3.230000,-1.003921
3.240000,-1.004862
3.250000,-1.005905
3.260000,-1.007051
3.270000,-1.008301
3.280000,-1.009655
3.290000,-1.011114
3.300000,-1.012679
3.310000,-1.014350
3.320000,-1.016128
3.330000,-1.018015
3.340000,-1.020011
3.350000,-1.022117
3.360000,-1.024334
3.370000,-1.026664
3.380000,-1.029108
3.390000,-1.031667
3.400000,-1.034342
3.410000,-1.037135
3.420000,-1.040048
3.430000,-1.043081
3.440000,-1.046238
3.450000,-1.049518
3.460000,-1.052925
3.470000,-1.056460
3.480000,-1.060125
3.490000,-1.063923
3.500000,-1.067855
3.510000,-1.071924
3.520000,-1.076132
3.530000,-1.080481
3.540000,-1.084975
3.550000,-1.089616
3.560000,-1.094407
3.570000,-1.099350
3.580000,-1.104449
3.590000,-1.109707
3.600000,-1.115128
3.610000,-1.120714
3.620000,-1.126470
3.630000,-1.132399
3.640000,-1.138505
3.650000,-1.144792
3.660000,-1.151265
3.670000,-1.157929
3.680000,-1.164787
3.690000,-1.171844
3.700000,-1.179106
3.710000,-1.186578
3.720000,-1.194266
3.730000,-1.202175
3.740000,-1.210311
3.750000,-1.218681
3.760000,-1.227291
3.770000,-1.236148
3.780000,-1.245259
3.790000,-1.254632
3.800000,-1.264274
3.810000,-1.274194
3.820000,-1.284401
3.830000,-1.294903
3.840000,-1.305709
3.850000,-1.316831
3.860000,-1.328277
3.870000,-1.340060
3.880000,-1.352189
3.890000,-1.364678
3.900000,-1.377539
3.910000,-1.390785
3.920000,-1.404430
3.930000,-1.418489
3.940000,-1.432976
3.950000,-1.447909
3.960000,-1.463304
3.970000,-1.479180
3.980000,-1.495555
3.990000,-1.512450
4.000000,-1.529886
4.010000,-1.547885
4.020000,-1.566470
4.030000,-1.585669
4.040000,-1.605506
4.050000,-1.626010
4.060000,-1.647212
4.070000,-1.669143
4.080000,-1.691837
4.090000,-1.715331
4.100000,-1.739663
4.110000,-1.764874
4.120000,-1.791009
4.130000,-1.818114
4.140000,-1.846239
4.150000,-1.875438
4.160000,-1.905770
4.170000,-1.937295
4.180000,-1.970082
4.190000,-2.004201
4.200000,-2.039731
4.210000,-2.076754
4.220000,-2.115362
4.230000,-2.155652
4.240000,-2.197730
4.250000,-2.241713
4.260000,-2.287725
4.270000,-2.335905
4.280000,-2.386401
4.290000,-2.439378
4.300000,-2.495015
4.310000,-2.553511
4.320000,-2.615084
4.330000,-2.679974
4.340000,-2.748448
4.350000,-2.820802
4.360000,-2.897367
4.370000,-2.978510
4.380000,-3.064644
4.390000,-3.156233
4.400000,-3.253801
4.410000,-3.357940
4.420000,-3.469324
4.430000,-3.588721
4.440000,-3.717015
4.450000,-3.855221
4.460000,-4.004518
4.470000,-4.166277
4.480000,-4.342107
4.490000,-4.533906
4.500000,-4.743928
4.510000,-4.974874
4.520000,-5.230007
4.530000,-5.513304
4.540000,-5.829666
4.550000,-6.185202
4.560000,-6.587621
4.570000,-7.046803
4.580000,-7.575609
4.590000,-8.191104
4.600000,-8.916429
4.610000,-9.783762




















4.820000,9.310688
4.830000,8.522238
4.840000,7.857623
4.850000,7.289846
4.860000,6.799227
4.870000,6.371079
4.880000,5.994222
4.890000,5.659992
4.900000,5.361575
4.910000,5.093532
4.920000,4.851477
4.930000,4.631825
4.940000,4.431626
4.950000,4.248423
4.960000,4.080158
4.970000,3.925092
4.980000,3.781744
4.990000,3.648850
5.000000,3.525320
5.010000,3.410210
5.020000,3.302699
5.030000,3.202070
5.040000,3.107694
5.050000,3.019015
5.060000,2.935541
5.070000,2.856838
5.080000,2.782515
5.090000,2.712226
5.100000,2.645658
5.110000,2.582532
5.120000,2.522595
5.130000,2.465617
5.140000,2.411393
5.150000,2.359733
5.160000,2.310466
5.170000,2.263436
5.180000,2.218500
5.190000,2.175527
5.200000,2.134396
5.210000,2.094997
5.220000,2.057228
5.230000,2.020996
5.240000,1.986213
5.250000,1.952799
5.260000,1.920680
5.270000,1.889785
5.280000,1.860053
5.290000,1.831421
5.300000,1.803835
5.310000,1.777243
5.320000,1.751597
5.330000,1.726850
5.340000,1.702960
5.350000,1.679889
5.360000,1.657597
5.370000,1.636051
5.380000,1.615218
5.390000,1.595065
5.400000,1.575565
5.410000,1.556690
5.420000,1.538414
5.430000,1.520712
5.440000,1.503562
5.450000,1.486941
5.460000,1.470829
5.470000,1.455206
5.480000,1.440055
5.490000,1.425356
5.500000,1.411095
5.510000,1.397254
5.520000,1.383819
5.530000,1.370776
5.540000,1.358111
5.550000,1.345811
5.560000,1.333864
5.570000,1.322259
5.580000,1.310983
5.590000,1.300027
5.600000,1.289381
5.610000,1.279035
5.620000,1.268979
5.630000,1.259205
5.640000,1.249704
5.650000,1.240469
5.660000,1.231491
5.670000,1.222764
5.680000,1.214281
5.690000,1.206034
5.700000,1.198017
5.710000,1.190224
5.720000,1.182650
5.730000,1.175288
5.740000,1.168133
5.750000,1.161181
5.760000,1.154425
5.770000,1.147862
5.780000,1.141486
5.790000,1.135294
5.800000,1.129281
5.810000,1.123443
5.820000,1.117776
5.830000,1.112277
5.840000,1.106941
5.850000,1.101767
5.860000,1.096749
5.870000,1.091886
5.880000,1.087174
5.890000,1.082610
5.900000,1.078192
5.910000,1.073917
5.920000,1.069782
5.930000,1.065785
5.940000,1.061923
5.950000,1.058195
5.960000,1.054598
5.970000,1.051130
5.980000,1.047789
5.990000,1.044574
6.000000,1.041482
6.010000,1.038512
6.020000,1.035662
6.030000,1.032930
6.040000,1.030316
6.050000,1.027818
6.060000,1.025433
6.070000,1.023162
6.080000,1.021003
6.090000,1.018955
6.100000,1.017016
6.110000,1.015186
6.120000,1.013464
6.130000,1.011849
6.140000,1.010339
6.150000,1.008935
6.160000,1.007636
6.170000,1.006440
6.180000,1.005347
6.190000,1.004358
6.200000,1.003470
6.210000,1.002684
6.220000,1.002000
6.230000,1.001416
6.240000,1.000933
6.250000,1.000551
6.260000,1.000269
6.270000,1.000087
6.280000,1.000005
6.290000,1.000023
6.300000,1.000141
6.310000,1.000360
6.320000,1.000678
6.330000,1.001097
6.340000,1.001616
6.350000,1.002236
6.360000,1.002958
6.370000,1.003780
6.380000,1.004705
6.390000,1.005732
6.400000,1.006862
6.410000,1.008095
6.420000,1.009433
6.430000,1.010875
6.440000,1.012423
6.450000,1.014077
6.460000,1.015838
6.470000,1.017707
6.480000,1.019686
6.490000,1.021774
6.500000,1.023974
6.510000,1.026286
6.520000,1.028711
6.530000,1.031252
6.540000,1.033908
6.550000,1.036682
6.560000,1.039576
6.570000,1.042590
6.580000,1.045727
6.590000,1.048987
6.600000,1.052374
6.610000,1.055889
6.620000,1.059533
6.630000,1.063309
6.640000,1.067220
6.650000,1.071267
6.660000,1.075452
6.670000,1.079779
6.680000,1.084250
6.690000,1.088867
6.700000,1.093634
6.710000,1.098552
6.720000,1.103626
6.730000,1.108859
6.740000,1.114253
6.750000,1.119813
6.760000,1.125541
6.770000,1.131443
6.780000,1.137520
6.790000,1.143779
6.800000,1.150222
6.810000,1.156855
6.820000,1.163681
6.830000,1.170706
6.840000,1.177936
6.850000,1.185374
6.860000,1.193027
6.870000,1.200900
6.880000,1.209000
6.890000,1.217332
6.900000,1.225903
6.910000,1.234720
6.920000,1.243791
6.930000,1.253121
6.940000,1.262720
6.950000,1.272595
6.960000,1.282756
6.970000,1.293210
6.980000,1.303967
6.990000,1.315038
7.000000,1.326432
7.010000,1.338160
7.020000,1.350234
7.030000,1.362664
7.040000,1.375465
7.050000,1.388649
7.060000,1.402229
7.070000,1.416221
7.080000,1.430639
7.090000,1.445500
7.100000,1.460821
7.110000,1.476619
7.120000,1.492913
7.130000,1.509724
7.140000,1.527072
7.150000,1.544979
7.160000,1.563470
7.170000,1.582569
7.180000,1.602302
7.190000,1.622699
7.200000,1.643787
7.210000,1.665600
7.220000,1.688170
7.230000,1.711534
7.240000,1.735730
7.250000,1.760798
7.260000,1.786783
7.270000,1.813730
7.280000,1.841689
7.290000,1.870713
7.300000,1.900861
7.310000,1.932192
7.320000,1.964773
7.330000,1.998675
7.340000,2.033974
7.350000,2.070754
7.360000,2.109103
7.370000,2.149118
7.380000,2.190904
7.390000,2.234575
7.400000,2.280256
7.410000,2.328080
7.420000,2.378197
7.430000,2.430767
7.440000,2.485968
7.450000,2.543995
7.460000,2.605062
7.470000,2.669406
7.480000,2.737291
7.490000,2.809006
7.500000,2.884876
7.510000,2.965264
7.520000,3.050573
7.530000,3.141260
7.540000,3.237838
7.550000,3.340888
7.560000,3.451069
7.570000,3.569134
7.580000,3.695946
7.590000,3.832500
7.600000,3.979944
7.610000,4.139617
7.620000,4.313087
7.630000,4.502202
7.640000,4.709153
7.650000,4.936565
7.660000,5.187600
7.670000,5.466110
7.680000,5.776833
7.690000,6.125660
7.700000,6.520016
7.710000,6.969385
7.720000,7.486087
7.730000,8.086412
7.740000,8.792369
7.750000,9.634435




















7.960000,-9.450021
7.970000,-8.638692
7.980000,-7.956393
7.990000,-7.374667
8.000000,-6.872851
8.010000,-6.435579
8.020000,-6.051189
8.030000,-5.710668
8.040000,-5.406942
8.050000,-5.134380
8.060000,-4.888443
8.070000,-4.665436
8.080000,-4.462315
8.090000,-4.276552
8.100000,-4.106032
8.110000,-3.948968
8.120000,-3.803844
8.130000,-3.669363
8.140000,-3.544408
8.150000,-3.428014
8.160000,-3.319344
8.170000,-3.217663
8.180000,-3.122330
8.190000,-3.032778
8.200000,-2.948506
8.210000,-2.869070
8.220000,-2.794074
8.230000,-2.723164
8.240000,-2.656023
8.250000,-2.592366
8.260000,-2.531937
8.270000,-2.474503
8.280000,-2.419852
8.290000,-2.367796
8.300000,-2.318159
8.310000,-2.270782
8.320000,-2.225522
8.330000,-2.182244
8.340000,-2.140828
8.350000,-2.101160
8.360000,-2.063139
8.370000,-2.026667
8.380000,-1.991659
8.390000,-1.958032
8.400000,-1.925711
8.410000,-1.894626
8.420000,-1.864713
8.430000,-1.835910
8.440000,-1.808161
8.450000,-1.781414
8.460000,-1.755620
8.470000,-1.730733
8.480000,-1.706709
8.490000,-1.683510
8.500000,-1.661097
8.510000,-1.639434
8.520000,-1.618489
8.530000,-1.598230
8.540000,-1.578628
8.550000,-1.559655
8.560000,-1.541285
8.570000,-1.523494
8.580000,-1.506257
8.590000,-1.489553
8.600000,-1.473362
8.610000,-1.457662
8.620000,-1.442437
8.630000,-1.427667
8.640000,-1.413337
8.650000,-1.399431
8.660000,-1.385932
8.670000,-1.372827
8.680000,-1.360103
8.690000,-1.347746
8.700000,-1.335744
8.710000,-1.324085
8.720000,-1.312757
8.730000,-1.301751
8.740000,-1.291056
8.750000,-1.280663
8.760000,-1.270561
8.770000,-1.260743
8.780000,-1.251199
8.790000,-1.241922
8.800000,-1.232904
8.810000,-1.224138
8.820000,-1.215616
8.830000,-1.207332
8.840000,-1.199279
8.850000,-1.191451
8.860000,-1.183842
8.870000,-1.176447
8.880000,-1.169259
8.890000,-1.162275
8.900000,-1.155488
8.910000,-1.148894
8.920000,-1.142489
8.930000,-1.136268
8.940000,-1.130227
8.950000,-1.124361
8.960000,-1.118667
8.970000,-1.113141
8.980000,-1.107780
8.990000,-1.102580
9.000000,-1.097538
9.010000,-1.092650
9.020000,-1.087915
9.030000,-1.083327
9.040000,-1.078886
9.050000,-1.074588
9.060000,-1.070431
9.070000,-1.066412
9.080000,-1.062529
9.090000,-1.058780
9.100000,-1.055162
9.110000,-1.051674
9.120000,-1.048313
9.130000,-1.045078
9.140000,-1.041966
9.150000,-1.038977
9.160000,-1.036108
9.170000,-1.033358
9.180000,-1.030725
9.190000,-1.028208
9.200000,-1.025806
9.210000,-1.023517
9.220000,-1.021340
9.230000,-1.019274
9.240000,-1.017318
9.250000,-1.015471
9.260000,-1.013731
9.270000,-1.012099
9.280000,-1.010573
9.290000,-1.009152
9.300000,-1.007836
9.310000,-1.006623
9.320000,-1.005514
9.330000,-1.004508
9.340000,-1.003604
9.350000,-1.002802
9.360000,-1.002102
9.370000,-1.001502
9.380000,-1.001003
9.390000,-1.000605
9.400000,-1.000307
9.410000,-1.000109
9.420000,-1.000011
9.430000,-1.000014
9.440000,-1.000116
9.450000,-1.000318
9.460000,-1.000621
9.470000,-1.001023
9.480000,-1.001527
9.490000,-1.002131
9.500000,-1.002836
9.510000,-1.003642
9.520000,-1.004551
9.530000,-1.005562
9.540000,-1.006675
9.550000,-1.007892
9.560000,-1.009213
9.570000,-1.010638
9.580000,-1.012169
9.590000,-1.013806
9.600000,-1.015550
9.610000,-1.017402
9.620000,-1.019363
9.630000,-1.021434
9.640000,-1.023616
9.650000,-1.025910
9.660000,-1.028317
9.670000,-1.030839
9.680000,-1.033477
9.690000,-1.036233
9.700000,-1.039107
9.710000,-1.042102
9.720000,-1.045219
9.730000,-1.048460
9.740000,-1.051826
9.750000,-1.055320
9.760000,-1.058944
9.770000,-1.062699
9.780000,-1.066588
9.790000,-1.070613
9.800000,-1.074776
9.810000,-1.079080
9.820000,-1.083528
9.830000,-1.088122
9.840000,-1.092864
9.850000,-1.097759
9.860000,-1.102808
9.870000,-1.108015
9.880000,-1.113383
9.890000,-1.118916
9.900000,-1.124618
9.910000,-1.130491
9.920000,-1.136540
9.930000,-1.142770
9.940000,-1.149183
9.950000,-1.155785
9.960000,-1.162581
9.970000,-1.169574
9.980000,-1.176770
9.990000,-1.184175
10.000000,-1.191794
